X-Value : Frequency
-46.51, 0.01
-8.05, 0.01
31.3, 0.01
29.52, 0.01
-10.73, 0.01
-42.04, 0.01
16.1, 0.01
47.4, 0.01
10.73, 0.01
-86.76, 0.01
58.14, 0.01
52.77, 0.01
27.73, 0.01
21.47, 0.01
-7.16, 0.01
34.88, 0.01
6.26, 0.01
59.03, 0.01
-60.82, 0.01
15.21, 0.01
-58.14, 0.01
-14.31, 0.01
-17.89, 0.01
40.25, 0.01
-29.52, 0.01
70.66, 0.01
23.26, 0.01
22.36, 0.01
-79.6, 0.01
-1.79, 0.01
72.45, 0.01
25.94, 0.01
-19.68, 0.01
17.89, 0.01
4.47, 0.01
-63.5, 0.01
-5.37, 0.01
-16.1, 0.01
